,CH1,CH2
Second,Volt,Volt
3.62480e-02,4.00e-04,-2.40e-01, 
3.62560e-02,4.00e-04,-2.40e-01, 
3.62640e-02,4.00e-04,-2.80e-01, 
3.62720e-02,4.00e-04,-4.00e-01, 
3.62800e-02,4.00e-04,-3.20e-01, 
3.62880e-02,4.00e-04,-2.40e-01, 
3.62960e-02,8.00e-04,-2.40e-01, 
3.63040e-02,4.00e-04,-2.40e-01, 
3.63120e-02,4.00e-04,-2.80e-01, 
3.63200e-02,4.00e-04,-2.80e-01, 
3.63280e-02,8.00e-04,-2.40e-01, 
3.63360e-02,4.00e-04,-2.40e-01, 
3.63440e-02,8.00e-04,-2.80e-01, 
3.63520e-02,4.00e-04,-2.40e-01, 
3.63600e-02,4.00e-04,-3.20e-01, 
3.63680e-02,4.00e-04,-2.40e-01, 
3.63760e-02,4.00e-04,-2.40e-01, 
3.63840e-02,4.00e-04,-2.40e-01, 
3.63920e-02,4.00e-04,-2.80e-01, 
3.64000e-02,4.00e-04,-3.20e-01, 
3.64080e-02,4.00e-04,-2.40e-01, 
3.64160e-02,4.00e-04,-2.40e-01, 
3.64240e-02,4.00e-04,-2.80e-01, 
3.64320e-02,4.00e-04,-2.40e-01, 
3.64400e-02,8.00e-04,-2.40e-01, 
3.64480e-02,4.00e-04,-2.80e-01, 
3.64560e-02,4.00e-04,-2.80e-01, 
3.64640e-02,4.00e-04,-2.40e-01, 
3.64720e-02,4.00e-04,-2.40e-01, 
3.64800e-02,4.00e-04,-2.40e-01, 
3.64880e-02,4.00e-04,-3.20e-01, 
3.64960e-02,4.00e-04,-3.20e-01, 
3.65040e-02,4.00e-04,-3.20e-01, 
3.65120e-02,4.00e-04,-2.40e-01, 
3.65200e-02,4.00e-04,-2.00e-01, 
3.65280e-02,4.00e-04,-2.40e-01, 
3.65360e-02,4.00e-04,-3.20e-01, 
3.65440e-02,4.00e-04,-2.40e-01, 
3.65520e-02,4.00e-04,-2.40e-01, 
3.65600e-02,4.00e-04,-2.80e-01, 
3.65680e-02,4.00e-04,-2.40e-01, 
3.65760e-02,4.00e-04,-4.40e-01, 
3.65840e-02,8.00e-04,-3.60e-01, 
3.65920e-02,4.00e-04,-2.40e-01, 
3.66000e-02,8.00e-04,-2.40e-01, 
3.66080e-02,4.00e-04,-2.40e-01, 
3.66160e-02,4.00e-04,-2.40e-01, 
3.66240e-02,4.00e-04,-2.80e-01, 
3.66320e-02,4.00e-04,-2.40e-01, 
3.66400e-02,8.00e-04,-2.40e-01, 
3.66480e-02,4.00e-04,-2.80e-01, 
3.66560e-02,8.00e-04,-2.80e-01, 
3.66640e-02,4.00e-04,-4.00e-01, 
3.66720e-02,4.00e-04,-2.80e-01, 
