# header lines commented out 3/9 JL
#Spectrum Name:,
#Description:,
#Student ID:,
#Detector Used:,
#Comments:,
#Acquisition Mode:,Mossbauer
#Mossbauer Dwell Time:,0.1 mSeconds
#Elapsed Passes:,5000 
#High Voltage:,1800
#Conversion Gain:,2048
#Coarse Gain:,32
#Fine Gain:,1.78
#ULD:,  40%
#LLD:,  22%
#
#Channel Data:
#Chan,Dwell(mSec.),Counts
695,     69.60,83
696,     69.70,87
697,     69.80,63
698,     69.90,70
699,     70.00,73
700,     70.10,70
701,     70.20,75
702,     70.30,64
703,     70.40,77
704,     70.50,70
705,     70.60,67
706,     70.70,67
707,     70.80,84
708,     70.90,72
709,     71.00,69
710,     71.10,77
711,     71.20,71
712,     71.30,51
713,     71.40,60
714,     71.50,51
715,     71.60,66
716,     71.70,55
717,     71.80,59
718,     71.90,61
719,     72.00,60
720,     72.10,55
721,     72.20,60
722,     72.30,47
723,     72.40,53
724,     72.50,61
725,     72.60,57
726,     72.70,63
727,     72.80,53
728,     72.90,66
729,     73.00,53
730,     73.10,46
731,     73.20,54
732,     73.30,49
733,     73.40,49
734,     73.50,52
735,     73.60,57
736,     73.70,50
737,     73.80,71
738,     73.90,55
739,     74.00,55
740,     74.10,63
741,     74.20,67
742,     74.30,64
743,     74.40,74
744,     74.50,65
745,     74.60,60
746,     74.70,61
747,     74.80,56
748,     74.90,67
749,     75.00,64
750,     75.10,75
751,     75.20,80
752,     75.30,66
753,     75.40,57
754,     75.50,82
755,     75.60,66
756,     75.70,59
757,     75.80,69
758,     75.90,82
759,     76.00,72
760,     76.10,67
761,     76.20,83
762,     76.30,77
763,     76.40,87
764,     76.50,69
765,     76.60,73
766,     76.70,77
767,     76.80,77
768,     76.90,78
769,     77.00,96
770,     77.10,83
771,     77.20,74
772,     77.30,76
773,     77.40,86
774,     77.50,81
775,     77.60,87
776,     77.70,72
777,     77.80,86
778,     77.90,97
779,     78.00,73
780,     78.10,73
781,     78.20,90
782,     78.30,92
783,     78.40,93
784,     78.50,85
785,     78.60,93
786,     78.70,93
787,     78.80,100
788,     78.90,84
789,     79.00,88
790,     79.10,83
791,     79.20,85
792,     79.30,61
793,     79.40,89
794,     79.50,77
795,     79.60,65
796,     79.70,94
797,     79.80,74
798,     79.90,83
799,     80.00,100
800,     80.10,97
801,     80.20,82
802,     80.30,71
803,     80.40,72
804,     80.50,76
805,     80.60,72
806,     80.70,67
807,     80.80,66
808,     80.90,83
809,     81.00,78
810,     81.10,71
811,     81.20,91
812,     81.30,87
813,     81.40,88
814,     81.50,89
815,     81.60,82
816,     81.70,69
817,     81.80,88
818,     81.90,77
819,     82.00,84
820,     82.10,76
821,     82.20,81
822,     82.30,85
823,     82.40,78
824,     82.50,88
825,     82.60,94
826,     82.70,84
827,     82.80,97
828,     82.90,75
829,     83.00,88
830,     83.10,92
831,     83.20,88
832,     83.30,85
833,     83.40,86
834,     83.50,81
835,     83.60,82
836,     83.70,82
837,     83.80,78
838,     83.90,78
839,     84.00,79
840,     84.10,97
841,     84.20,96
842,     84.30,87
843,     84.40,98
844,     84.50,93
845,     84.60,92
846,     84.70,85
847,     84.80,77
848,     84.90,75
849,     85.00,75
850,     85.10,91
851,     85.20,92
852,     85.30,80
853,     85.40,82
854,     85.50,74
855,     85.60,83
856,     85.70,83
857,     85.80,76
858,     85.90,87
859,     86.00,83
860,     86.10,88
861,     86.20,85
862,     86.30,97
863,     86.40,90
864,     86.50,80
865,     86.60,79
866,     86.70,82
867,     86.80,100
868,     86.90,90
869,     87.00,71
870,     87.10,79
871,     87.20,88
872,     87.30,92
873,     87.40,96
874,     87.50,83
875,     87.60,78
876,     87.70,78
877,     87.80,90
878,     87.90,84
879,     88.00,91
880,     88.10,98
881,     88.20,81
882,     88.30,84
883,     88.40,82
884,     88.50,92
885,     88.60,85
886,     88.70,92
887,     88.80,86
888,     88.90,82
889,     89.00,86
890,     89.10,87
891,     89.20,80
892,     89.30,85
893,     89.40,83
894,     89.50,89
895,     89.60,93
896,     89.70,92
897,     89.80,90
898,     89.90,92
899,     90.00,91
900,     90.10,95
901,     90.20,92
902,     90.30,95
903,     90.40,77
904,     90.50,94
905,     90.60,84
906,     90.70,76
907,     90.80,89
908,     90.90,68
909,     91.00,84
910,     91.10,80
911,     91.20,71
912,     91.30,98
913,     91.40,68
914,     91.50,85
915,     91.60,85
916,     91.70,79
917,     91.80,61
918,     91.90,92
919,     92.00,81
920,     92.10,89
921,     92.20,76
922,     92.30,74
923,     92.40,90
924,     92.50,98
925,     92.60,80
926,     92.70,81
927,     92.80,74
928,     92.90,72
929,     93.00,80
930,     93.10,83
931,     93.20,94
932,     93.30,78
933,     93.40,84
934,     93.50,75
935,     93.60,64
936,     93.70,69
937,     93.80,75
938,     93.90,76
939,     94.00,74
940,     94.10,75
941,     94.20,87
942,     94.30,67
943,     94.40,69
944,     94.50,68
945,     94.60,78
946,     94.70,70
947,     94.80,89
948,     94.90,57
949,     95.00,63
950,     95.10,67
951,     95.20,76
952,     95.30,62
953,     95.40,69
954,     95.50,58
955,     95.60,49
956,     95.70,63
957,     95.80,55
958,     95.90,62
959,     96.00,61
960,     96.10,67
961,     96.20,58
962,     96.30,64
963,     96.40,70
964,     96.50,60
965,     96.60,79
966,     96.70,79
967,     96.80,83
968,     96.90,67
969,     97.00,82
970,     97.10,63
971,     97.20,77
972,     97.30,71
973,     97.40,69
974,     97.50,84
975,     97.60,80
976,     97.70,63
977,     97.80,87
978,     97.90,85
979,     98.00,80
980,     98.10,76
981,     98.20,90
982,     98.30,80
983,     98.40,77
984,     98.50,74
985,     98.60,87
986,     98.70,90
987,     98.80,66
988,     98.90,95
989,     99.00,86
990,     99.10,90
991,     99.20,83
992,     99.30,67
993,     99.40,86
994,     99.50,86
995,     99.60,81
996,     99.70,85
997,     99.80,53
998,     99.90,82
999,    100.00,73
1000,    100.10,84
1001,    100.20,77
1002,    100.30,83
1003,    100.40,83
