Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,2508 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,32
Fine Gain:,1.78
ULD:,  40%
LLD:,  22%

Channel Data:
Chan,Dwell(mSec.),Counts
431,     43.20,44
432,     43.30,49
433,     43.40,38
434,     43.50,31
435,     43.60,43
436,     43.70,44
437,     43.80,39
438,     43.90,53
439,     44.00,38
440,     44.10,53
441,     44.20,36
442,     44.30,35
443,     44.40,31
444,     44.50,37
445,     44.60,39
446,     44.70,45
447,     44.80,28
448,     44.90,47
449,     45.00,42
450,     45.10,40
451,     45.20,40
452,     45.30,48
453,     45.40,44
454,     45.50,54
455,     45.60,49
456,     45.70,42
457,     45.80,45
458,     45.90,44
459,     46.00,37
460,     46.10,39
461,     46.20,35
462,     46.30,54
463,     46.40,48
464,     46.50,43
465,     46.60,50
466,     46.70,43
467,     46.80,35
468,     46.90,49
469,     47.00,38
470,     47.10,41
471,     47.20,38
472,     47.30,38
473,     47.40,43
474,     47.50,28
475,     47.60,39
476,     47.70,44
477,     47.80,37
478,     47.90,45
479,     48.00,38
480,     48.10,41
481,     48.20,39
482,     48.30,30
483,     48.40,33
484,     48.50,41
485,     48.60,44
486,     48.70,42
487,     48.80,45
488,     48.90,43
489,     49.00,34
490,     49.10,38
491,     49.20,36
492,     49.30,32
493,     49.40,33
494,     49.50,36
495,     49.60,24
496,     49.70,39
497,     49.80,41
498,     49.90,29
499,     50.00,31
500,     50.10,32
501,     50.20,38
502,     50.30,40
503,     50.40,33
504,     50.50,23
505,     50.60,43
506,     50.70,38
507,     50.80,38
508,     50.90,30
509,     51.00,40
510,     51.10,29
511,     51.20,33
512,     51.30,20
513,     51.40,33
514,     51.50,32
515,     51.60,33
516,     51.70,35
517,     51.80,23
518,     51.90,26
519,     52.00,29
520,     52.10,29
521,     52.20,22
522,     52.30,30
523,     52.40,22
524,     52.50,29
525,     52.60,26
526,     52.70,35
527,     52.80,35
528,     52.90,36
529,     53.00,26
530,     53.10,30
531,     53.20,24
532,     53.30,35
533,     53.40,32
534,     53.50,31
535,     53.60,40
536,     53.70,29
537,     53.80,32
538,     53.90,25
539,     54.00,33
540,     54.10,42
541,     54.20,29
542,     54.30,37
543,     54.40,25
544,     54.50,32
545,     54.60,40
546,     54.70,30
547,     54.80,31
548,     54.90,35
549,     55.00,34
550,     55.10,32
551,     55.20,46
552,     55.30,37
553,     55.40,35
554,     55.50,30
555,     55.60,43
556,     55.70,41
557,     55.80,46
558,     55.90,40
559,     56.00,45
560,     56.10,46
561,     56.20,27
562,     56.30,35
563,     56.40,39
564,     56.50,42
565,     56.60,29
566,     56.70,53
567,     56.80,31
568,     56.90,44
569,     57.00,46
570,     57.10,44
571,     57.20,42
572,     57.30,39
573,     57.40,30
574,     57.50,40
575,     57.60,39
576,     57.70,52
577,     57.80,43
578,     57.90,46
579,     58.00,51
580,     58.10,40
581,     58.20,30
582,     58.30,42
583,     58.40,42
584,     58.50,50
585,     58.60,49
586,     58.70,41
587,     58.80,34
588,     58.90,40
589,     59.00,44
590,     59.10,42
591,     59.20,47
592,     59.30,42
593,     59.40,37
594,     59.50,40
595,     59.60,38
596,     59.70,37
597,     59.80,43
598,     59.90,48
599,     60.00,53
600,     60.10,53
601,     60.20,53
602,     60.30,37
603,     60.40,36
604,     60.50,48
605,     60.60,46
606,     60.70,44
607,     60.80,43
608,     60.90,45
609,     61.00,34
610,     61.10,42
611,     61.20,44
612,     61.30,45
613,     61.40,36
614,     61.50,31
615,     61.60,35
616,     61.70,42
617,     61.80,55
618,     61.90,34
619,     62.00,30
620,     62.10,36
621,     62.20,25
622,     62.30,37
623,     62.40,37
624,     62.50,43
625,     62.60,39
626,     62.70,46
627,     62.80,54
628,     62.90,44
629,     63.00,51
630,     63.10,46
631,     63.20,47
632,     63.30,45
633,     63.40,43
634,     63.50,43
635,     63.60,47
636,     63.70,42
637,     63.80,40
638,     63.90,47
639,     64.00,43
640,     64.10,43
641,     64.20,40
642,     64.30,44
643,     64.40,36
644,     64.50,44
645,     64.60,44
646,     64.70,54
647,     64.80,44
648,     64.90,35
649,     65.00,43
650,     65.10,47
651,     65.20,49
652,     65.30,53
653,     65.40,45
654,     65.50,54
655,     65.60,43
656,     65.70,44
657,     65.80,49
658,     65.90,52
659,     66.00,49
660,     66.10,57
661,     66.20,47
662,     66.30,36
663,     66.40,36
664,     66.50,38
665,     66.60,40
666,     66.70,40
667,     66.80,43
668,     66.90,56
669,     67.00,34
670,     67.10,45
671,     67.20,48
672,     67.30,54
673,     67.40,40
674,     67.50,44
675,     67.60,44
676,     67.70,37
677,     67.80,46
678,     67.90,39
679,     68.00,40
680,     68.10,46
681,     68.20,45
682,     68.30,40
683,     68.40,51
684,     68.50,38
685,     68.60,49
686,     68.70,38
687,     68.80,49
688,     68.90,45
689,     69.00,39
690,     69.10,40
691,     69.20,54
692,     69.30,36
693,     69.40,51
694,     69.50,32
695,     69.60,44
696,     69.70,39
697,     69.80,37
698,     69.90,41
699,     70.00,41
700,     70.10,33
701,     70.20,50
702,     70.30,41
703,     70.40,37
704,     70.50,31
705,     70.60,39
706,     70.70,39
707,     70.80,24
708,     70.90,41
709,     71.00,28
710,     71.10,43
711,     71.20,40
712,     71.30,41
713,     71.40,32
714,     71.50,44
715,     71.60,31
716,     71.70,49
717,     71.80,42
718,     71.90,39
719,     72.00,36
720,     72.10,39
721,     72.20,40
722,     72.30,32
723,     72.40,31
724,     72.50,18
725,     72.60,34
726,     72.70,41
727,     72.80,33
728,     72.90,27
729,     73.00,23
730,     73.10,31
731,     73.20,27
732,     73.30,15
733,     73.40,30
734,     73.50,36
735,     73.60,24
736,     73.70,29
737,     73.80,23
738,     73.90,18
739,     74.00,40
740,     74.10,27
741,     74.20,37
742,     74.30,34
743,     74.40,39
744,     74.50,31
745,     74.60,37
746,     74.70,32
747,     74.80,28
748,     74.90,29
749,     75.00,26
750,     75.10,27
751,     75.20,36
752,     75.30,33
753,     75.40,34
754,     75.50,36
755,     75.60,42
756,     75.70,38
757,     75.80,37
758,     75.90,43
759,     76.00,37
760,     76.10,45
761,     76.20,39
762,     76.30,46
763,     76.40,30
764,     76.50,37
765,     76.60,33
766,     76.70,37
767,     76.80,27
768,     76.90,46
769,     77.00,32
770,     77.10,35
771,     77.20,36
772,     77.30,47
773,     77.40,36
774,     77.50,37
775,     77.60,30
776,     77.70,43
777,     77.80,46
778,     77.90,36
779,     78.00,45
780,     78.10,41
781,     78.20,45
782,     78.30,42
783,     78.40,42
784,     78.50,44
785,     78.60,38
786,     78.70,51
787,     78.80,44
788,     78.90,38
789,     79.00,47
790,     79.10,45
791,     79.20,37
792,     79.30,36
793,     79.40,40
794,     79.50,41
795,     79.60,49
796,     79.70,41
797,     79.80,51
798,     79.90,47
799,     80.00,50
800,     80.10,41
801,     80.20,39
802,     80.30,31
803,     80.40,41
804,     80.50,48
805,     80.60,30
806,     80.70,51
807,     80.80,34
808,     80.90,37
809,     81.00,35
810,     81.10,40
811,     81.20,38
812,     81.30,40
813,     81.40,43
814,     81.50,36
815,     81.60,45
816,     81.70,51
817,     81.80,39
818,     81.90,43
819,     82.00,34
820,     82.10,41
821,     82.20,39
822,     82.30,49
823,     82.40,46
824,     82.50,47
825,     82.60,38
826,     82.70,35
827,     82.80,35
828,     82.90,47
829,     83.00,37
830,     83.10,34
831,     83.20,50
832,     83.30,37
833,     83.40,31
834,     83.50,42
835,     83.60,41
836,     83.70,39
837,     83.80,41
838,     83.90,44
839,     84.00,52
840,     84.10,47
841,     84.20,42
842,     84.30,43
843,     84.40,44
844,     84.50,37
845,     84.60,44
846,     84.70,41
847,     84.80,42
848,     84.90,38
849,     85.00,37
850,     85.10,53
851,     85.20,45
852,     85.30,40
853,     85.40,37
854,     85.50,39
855,     85.60,43
856,     85.70,31
857,     85.80,35
858,     85.90,38
859,     86.00,55
860,     86.10,37
861,     86.20,42
862,     86.30,46
863,     86.40,40
864,     86.50,29
865,     86.60,39
866,     86.70,45
867,     86.80,39
868,     86.90,45
869,     87.00,41
870,     87.10,41
871,     87.20,48
872,     87.30,50
873,     87.40,37
874,     87.50,38
875,     87.60,52
876,     87.70,45
877,     87.80,49
878,     87.90,49
879,     88.00,44
880,     88.10,40
881,     88.20,37
882,     88.30,45
883,     88.40,43
884,     88.50,53
885,     88.60,33
886,     88.70,47
887,     88.80,46
888,     88.90,38
889,     89.00,58
890,     89.10,46
891,     89.20,32
892,     89.30,45
893,     89.40,47
894,     89.50,56
895,     89.60,34
896,     89.70,39
897,     89.80,42
898,     89.90,57
899,     90.00,39
900,     90.10,24
901,     90.20,45
902,     90.30,39
903,     90.40,39
904,     90.50,44
905,     90.60,38
906,     90.70,43
907,     90.80,42
908,     90.90,45
909,     91.00,36
910,     91.10,40
911,     91.20,36
912,     91.30,45
913,     91.40,60
914,     91.50,33
915,     91.60,50
916,     91.70,47
917,     91.80,36
918,     91.90,43
919,     92.00,48
920,     92.10,40
921,     92.20,46
922,     92.30,47
923,     92.40,43
924,     92.50,36
925,     92.60,40
926,     92.70,37
927,     92.80,37
928,     92.90,44
929,     93.00,50
930,     93.10,35
931,     93.20,48
932,     93.30,44
933,     93.40,49
