# header lines commented out 3/9 JL
#Spectrum Name:,
#Description:,
#Student ID:,
#Detector Used:,
#Comments:,
#Acquisition Mode:,Mossbauer
#Mossbauer Dwell Time:,0.1 mSeconds
#Elapsed Passes:,5000 
#High Voltage:,1800
#Conversion Gain:,2048
#Coarse Gain:,32
#Fine Gain:,1.78
#ULD:,  40%
#LLD:,  22%
#
#Channel Data:
#Chan,Dwell(mSec.),Counts
332,     33.30,102
333,     33.40,113
334,     33.50,104
335,     33.60,109
336,     33.70,131
337,     33.80,130
338,     33.90,133
339,     34.00,96
340,     34.10,105
341,     34.20,100
342,     34.30,120
343,     34.40,125
344,     34.50,115
345,     34.60,103
346,     34.70,128
347,     34.80,109
348,     34.90,102
349,     35.00,120
350,     35.10,107
351,     35.20,114
352,     35.30,126
353,     35.40,110
354,     35.50,113
355,     35.60,97
356,     35.70,118
357,     35.80,109
358,     35.90,108
359,     36.00,123
360,     36.10,115
361,     36.20,118
362,     36.30,121
363,     36.40,115
364,     36.50,101
365,     36.60,133
366,     36.70,105
367,     36.80,124
368,     36.90,114
369,     37.00,114
370,     37.10,105
371,     37.20,96
372,     37.30,115
373,     37.40,112
374,     37.50,120
375,     37.60,105
376,     37.70,128
377,     37.80,99
378,     37.90,110
379,     38.00,105
380,     38.10,113
381,     38.20,112
382,     38.30,107
383,     38.40,112
384,     38.50,101
385,     38.60,100
386,     38.70,116
387,     38.80,118
388,     38.90,110
389,     39.00,98
390,     39.10,103
391,     39.20,128
392,     39.30,103
393,     39.40,110
394,     39.50,98
395,     39.60,115
396,     39.70,111
397,     39.80,103
398,     39.90,107
399,     40.00,104
400,     40.10,94
401,     40.20,111
402,     40.30,114
403,     40.40,120
404,     40.50,98
405,     40.60,105
406,     40.70,84
407,     40.80,106
408,     40.90,119
409,     41.00,108
410,     41.10,119
411,     41.20,119
412,     41.30,116
413,     41.40,109
414,     41.50,101
415,     41.60,109
416,     41.70,101
417,     41.80,111
418,     41.90,92
419,     42.00,121
420,     42.10,122
421,     42.20,145
422,     42.30,100
423,     42.40,98
424,     42.50,112
425,     42.60,106
426,     42.70,102
427,     42.80,114
428,     42.90,109
429,     43.00,100
430,     43.10,118
431,     43.20,117
432,     43.30,118
433,     43.40,89
434,     43.50,129
435,     43.60,110
436,     43.70,111
437,     43.80,128
438,     43.90,137
439,     44.00,118
440,     44.10,102
441,     44.20,113
442,     44.30,93
443,     44.40,106
444,     44.50,111
445,     44.60,117
446,     44.70,112
447,     44.80,111
448,     44.90,111
449,     45.00,93
450,     45.10,119
451,     45.20,97
452,     45.30,103
453,     45.40,95
454,     45.50,96
455,     45.60,110
456,     45.70,121
457,     45.80,101
458,     45.90,107
459,     46.00,105
460,     46.10,96
461,     46.20,108
462,     46.30,94
463,     46.40,99
464,     46.50,96
465,     46.60,103
466,     46.70,115
467,     46.80,115
468,     46.90,129
469,     47.00,94
470,     47.10,99
471,     47.20,110
472,     47.30,101
473,     47.40,96
474,     47.50,96
475,     47.60,112
476,     47.70,108
477,     47.80,88
478,     47.90,91
479,     48.00,108
480,     48.10,90
481,     48.20,98
482,     48.30,93
483,     48.40,105
484,     48.50,104
485,     48.60,102
486,     48.70,108
487,     48.80,84
488,     48.90,86
489,     49.00,87
490,     49.10,98
491,     49.20,110
492,     49.30,72
493,     49.40,113
494,     49.50,87
495,     49.60,74
496,     49.70,90
497,     49.80,86
498,     49.90,76
499,     50.00,78
500,     50.10,72
501,     50.20,74
502,     50.30,82
503,     50.40,77
504,     50.50,73
505,     50.60,77
506,     50.70,69
507,     50.80,71
508,     50.90,81
509,     51.00,79
510,     51.10,66
511,     51.20,73
512,     51.30,73
513,     51.40,87
514,     51.50,87
515,     51.60,66
516,     51.70,83
517,     51.80,86
518,     51.90,68
519,     52.00,83
520,     52.10,79
521,     52.20,71
522,     52.30,73
523,     52.40,66
524,     52.50,72
525,     52.60,84
526,     52.70,81
527,     52.80,92
528,     52.90,79
529,     53.00,93
530,     53.10,81
531,     53.20,91
532,     53.30,93
533,     53.40,101
534,     53.50,83
535,     53.60,86
536,     53.70,106
537,     53.80,81
538,     53.90,110
539,     54.00,101
540,     54.10,86
541,     54.20,94
542,     54.30,89
543,     54.40,91
544,     54.50,104
545,     54.60,88
546,     54.70,91
547,     54.80,98
548,     54.90,103
549,     55.00,78
550,     55.10,101
551,     55.20,115
552,     55.30,90
553,     55.40,92
554,     55.50,92
555,     55.60,101
556,     55.70,113
557,     55.80,107
558,     55.90,102
559,     56.00,101
560,     56.10,100
561,     56.20,110
562,     56.30,107
563,     56.40,108
564,     56.50,99
565,     56.60,94
566,     56.70,110
567,     56.80,99
568,     56.90,72
569,     57.00,95
570,     57.10,92
571,     57.20,109
572,     57.30,103
573,     57.40,120
574,     57.50,96
575,     57.60,109
576,     57.70,114
577,     57.80,102
578,     57.90,92
579,     58.00,111
580,     58.10,99
581,     58.20,127
582,     58.30,96
583,     58.40,103
584,     58.50,97
585,     58.60,82
586,     58.70,116
587,     58.80,92
588,     58.90,88
589,     59.00,108
590,     59.10,93
591,     59.20,112
592,     59.30,88
593,     59.40,105
594,     59.50,109
595,     59.60,112
596,     59.70,82
597,     59.80,96
598,     59.90,118
599,     60.00,100
600,     60.10,103
601,     60.20,97
602,     60.30,98
603,     60.40,111
604,     60.50,113
605,     60.60,116
606,     60.70,112
607,     60.80,104
608,     60.90,94
609,     61.00,112
610,     61.10,101
611,     61.20,107
612,     61.30,114
613,     61.40,94
614,     61.50,106
615,     61.60,93
616,     61.70,90
617,     61.80,127
618,     61.90,106
619,     62.00,112
620,     62.10,122
621,     62.20,121
622,     62.30,113
623,     62.40,92
624,     62.50,111
625,     62.60,139
626,     62.70,100
627,     62.80,107
628,     62.90,122
629,     63.00,88
630,     63.10,103
631,     63.20,96
632,     63.30,115
633,     63.40,107
634,     63.50,101
635,     63.60,113
636,     63.70,104
637,     63.80,82
638,     63.90,104
639,     64.00,105
640,     64.10,118
641,     64.20,103
642,     64.30,94
643,     64.40,107
644,     64.50,92
645,     64.60,98
646,     64.70,114
647,     64.80,99
648,     64.90,82
649,     65.00,109
650,     65.10,96
651,     65.20,123
652,     65.30,89
653,     65.40,123
654,     65.50,94
655,     65.60,114
656,     65.70,117
657,     65.80,103
658,     65.90,107
659,     66.00,123
660,     66.10,109
661,     66.20,92
662,     66.30,110
663,     66.40,84
664,     66.50,103
665,     66.60,109
666,     66.70,119
667,     66.80,92
668,     66.90,112
669,     67.00,93
670,     67.10,119
671,     67.20,104
672,     67.30,90
673,     67.40,103
674,     67.50,117
675,     67.60,106
676,     67.70,104
677,     67.80,126
678,     67.90,107
679,     68.00,123
680,     68.10,103
681,     68.20,91
682,     68.30,105
683,     68.40,93
684,     68.50,113
685,     68.60,99
686,     68.70,98
687,     68.80,84
688,     68.90,101
689,     69.00,91
690,     69.10,98
691,     69.20,104
692,     69.30,86
693,     69.40,87
694,     69.50,111
695,     69.60,96
696,     69.70,102
697,     69.80,101
698,     69.90,90
699,     70.00,89
700,     70.10,93
701,     70.20,98
702,     70.30,102
703,     70.40,85
704,     70.50,96
705,     70.60,92
706,     70.70,97
707,     70.80,97
708,     70.90,92
709,     71.00,103
710,     71.10,98
711,     71.20,86
712,     71.30,87
713,     71.40,77
714,     71.50,92
715,     71.60,81
716,     71.70,79
717,     71.80,80
718,     71.90,97
719,     72.00,78
720,     72.10,76
721,     72.20,83
722,     72.30,68
723,     72.40,72
724,     72.50,75
725,     72.60,68
726,     72.70,79
727,     72.80,78
728,     72.90,67
729,     73.00,76
730,     73.10,69
731,     73.20,85
732,     73.30,88
733,     73.40,78
734,     73.50,68
735,     73.60,64
736,     73.70,77
737,     73.80,56
738,     73.90,72
739,     74.00,66
740,     74.10,98
741,     74.20,69
742,     74.30,80
743,     74.40,79
744,     74.50,83
745,     74.60,72
746,     74.70,76
747,     74.80,87
748,     74.90,85
749,     75.00,83
750,     75.10,94
751,     75.20,89
752,     75.30,76
753,     75.40,93
754,     75.50,86
755,     75.60,88
756,     75.70,81
757,     75.80,84
758,     75.90,85
759,     76.00,86
760,     76.10,111
761,     76.20,88
762,     76.30,96
763,     76.40,98
764,     76.50,124
765,     76.60,100
766,     76.70,89
767,     76.80,87
768,     76.90,92
769,     77.00,98
770,     77.10,94
771,     77.20,88
772,     77.30,106
773,     77.40,72
774,     77.50,106
775,     77.60,94
776,     77.70,92
777,     77.80,97
778,     77.90,90
779,     78.00,107
780,     78.10,102
781,     78.20,114
782,     78.30,108
783,     78.40,111
784,     78.50,81
785,     78.60,100
786,     78.70,106
787,     78.80,104
788,     78.90,125
789,     79.00,95
790,     79.10,106
791,     79.20,95
792,     79.30,98
793,     79.40,99
794,     79.50,90
795,     79.60,115
796,     79.70,125
797,     79.80,110
798,     79.90,100
799,     80.00,103
800,     80.10,91
801,     80.20,119
802,     80.30,118
803,     80.40,97
804,     80.50,115
805,     80.60,105
806,     80.70,104
807,     80.80,108
808,     80.90,113
809,     81.00,111
810,     81.10,102
811,     81.20,106
812,     81.30,106
813,     81.40,103
814,     81.50,115
815,     81.60,85
816,     81.70,101
817,     81.80,100
818,     81.90,104
819,     82.00,114
820,     82.10,116
821,     82.20,123
822,     82.30,107
823,     82.40,122
824,     82.50,119
825,     82.60,106
826,     82.70,112
827,     82.80,113
828,     82.90,102
829,     83.00,119
830,     83.10,98
831,     83.20,122
832,     83.30,94
833,     83.40,108
834,     83.50,109
835,     83.60,102
836,     83.70,104
