,CH1,CH2
Second,Volt,Volt
4.95254e-01,-2.00e-04,-2.00e-01, 
4.95256e-01,0.00e+00,-2.00e-01, 
4.95258e-01,0.00e+00,-2.00e-01, 
4.95260e-01,0.00e+00,-2.00e-01, 
4.95262e-01,2.00e-04,-2.00e-01, 
4.95264e-01,2.00e-04,-2.00e-01, 
4.95266e-01,0.00e+00,-2.00e-01, 
4.95268e-01,0.00e+00,-2.00e-01, 
4.95270e-01,-2.00e-04,-2.00e-01, 
4.95272e-01,-2.00e-04,-2.00e-01, 
4.95274e-01,-2.00e-04,-2.00e-01, 
4.95276e-01,-2.00e-04,-2.00e-01, 
4.95278e-01,-2.00e-04,-2.00e-01, 
4.95280e-01,-2.00e-04,-2.00e-01, 
4.95282e-01,-2.00e-04,-2.00e-01, 
4.95284e-01,-4.00e-04,0.00e+00, 
4.95286e-01,-2.00e-04,-2.00e-01, 
4.95288e-01,-2.00e-04,-2.00e-01, 
4.95290e-01,-2.00e-04,-2.00e-01, 
4.95292e-01,-2.00e-04,-2.00e-01, 
4.95294e-01,-2.00e-04,-2.00e-01, 
4.95296e-01,-2.00e-04,-2.00e-01, 
4.95298e-01,-4.00e-04,-2.00e-01, 
4.95300e-01,-2.00e-04,-2.00e-01, 
4.95302e-01,-2.00e-04,-2.00e-01, 
4.95304e-01,-2.00e-04,-2.00e-01, 
4.95306e-01,-2.00e-04,-2.00e-01, 
4.95308e-01,-2.00e-04,-2.00e-01, 
4.95310e-01,-2.00e-04,-2.00e-01, 
4.95312e-01,-2.00e-04,-2.00e-01, 
4.95314e-01,-2.00e-04,-2.00e-01, 
4.95316e-01,-2.00e-04,-2.00e-01, 
4.95318e-01,0.00e+00,-2.00e-01, 
4.95320e-01,0.00e+00,-2.00e-01, 
4.95322e-01,0.00e+00,-2.00e-01, 
4.95324e-01,2.00e-04,-2.00e-01, 
4.95326e-01,2.00e-04,-2.00e-01, 
4.95328e-01,2.00e-04,-2.00e-01, 
4.95330e-01,2.00e-04,-2.00e-01, 
4.95332e-01,2.00e-04,-2.00e-01, 
4.95334e-01,0.00e+00,-2.00e-01, 
4.95336e-01,-2.00e-04,-2.00e-01, 
4.95338e-01,-4.00e-04,-2.00e-01, 
4.95340e-01,-2.00e-04,-2.00e-01, 
4.95342e-01,-2.00e-04,-2.00e-01, 
4.95344e-01,-2.00e-04,-2.00e-01, 
4.95346e-01,-2.00e-04,-2.00e-01, 
4.95348e-01,-2.00e-04,-2.00e-01, 
4.95350e-01,0.00e+00,-2.00e-01, 
4.95352e-01,-4.00e-04,-2.00e-01, 
4.95354e-01,-6.00e-04,-2.00e-01, 
4.95356e-01,-4.00e-04,-2.00e-01, 
4.95358e-01,-4.00e-04,-2.00e-01, 
4.95360e-01,-4.00e-04,-2.00e-01, 
4.95362e-01,-4.00e-04,-2.00e-01, 
4.95364e-01,-6.00e-04,-2.00e-01, 
4.95366e-01,-4.00e-04,-2.00e-01, 
4.95368e-01,-6.00e-04,-2.00e-01, 
4.95370e-01,-6.00e-04,-2.00e-01, 
4.95372e-01,-4.00e-04,-2.00e-01, 
4.95374e-01,-2.00e-04,-2.00e-01, 
4.95376e-01,-2.00e-04,-2.00e-01, 
4.95378e-01,-2.00e-04,-2.00e-01, 
4.95380e-01,-2.00e-04,-2.00e-01, 
4.95382e-01,-2.00e-04,-2.00e-01, 
4.95384e-01,-4.00e-04,-2.00e-01, 
4.95386e-01,-6.00e-04,-2.00e-01, 
4.95388e-01,-2.00e-04,-2.00e-01, 
4.95390e-01,-2.00e-04,-2.00e-01, 
4.95392e-01,-2.00e-04,-2.00e-01, 
4.95394e-01,-2.00e-04,-2.00e-01, 
4.95396e-01,0.00e+00,-2.00e-01, 
4.95398e-01,2.00e-04,-2.00e-01, 
4.95400e-01,2.00e-04,-2.00e-01, 
4.95402e-01,0.00e+00,-2.00e-01, 
4.95404e-01,0.00e+00,-2.00e-01, 
4.95406e-01,2.00e-04,-2.00e-01, 
4.95408e-01,4.00e-04,-2.00e-01, 
4.95410e-01,4.00e-04,-2.00e-01, 
4.95412e-01,2.00e-04,-2.00e-01, 
4.95414e-01,2.00e-04,-2.00e-01, 
4.95416e-01,2.00e-04,-2.00e-01, 
4.95418e-01,-2.00e-04,-2.00e-01, 
4.95420e-01,-2.00e-04,-2.00e-01, 
4.95422e-01,-2.00e-04,-2.00e-01, 
4.95424e-01,0.00e+00,-2.00e-01, 
4.95426e-01,-2.00e-04,-2.00e-01, 
4.95428e-01,-2.00e-04,-2.00e-01, 
4.95430e-01,-2.00e-04,-2.00e-01, 
4.95432e-01,-4.00e-04,-2.00e-01, 
4.95434e-01,-2.00e-04,-2.00e-01, 
4.95436e-01,-2.00e-04,-2.00e-01, 
4.95438e-01,-2.00e-04,-2.00e-01, 
4.95440e-01,0.00e+00,-2.00e-01, 
4.95442e-01,-2.00e-04,-2.00e-01, 
4.95444e-01,-2.00e-04,-2.00e-01, 
4.95446e-01,-4.00e-04,-2.00e-01, 
4.95448e-01,-2.00e-04,-2.00e-01, 
4.95450e-01,-2.00e-04,-2.00e-01, 
4.95452e-01,-2.00e-04,-2.00e-01, 
4.95454e-01,-2.00e-04,-2.00e-01, 
4.95456e-01,-2.00e-04,-2.00e-01, 
4.95458e-01,-2.00e-04,-2.00e-01, 
4.95460e-01,-2.00e-04,-2.00e-01, 
4.95462e-01,-2.00e-04,-2.00e-01, 
4.95464e-01,-4.00e-04,-2.00e-01, 
4.95466e-01,-4.00e-04,-2.00e-01, 
4.95468e-01,-4.00e-04,-2.00e-01, 
4.95470e-01,-2.00e-04,-2.00e-01, 
4.95472e-01,-4.00e-04,-2.00e-01, 
4.95474e-01,-2.00e-04,-2.00e-01, 
4.95476e-01,-2.00e-04,-2.00e-01, 
4.95478e-01,-2.00e-04,-2.00e-01, 
4.95480e-01,-2.00e-04,-2.00e-01, 
4.95482e-01,0.00e+00,-2.00e-01, 
4.95484e-01,-2.00e-04,-2.00e-01, 
4.95486e-01,-2.00e-04,-2.00e-01, 
4.95488e-01,0.00e+00,-2.00e-01, 
4.95490e-01,0.00e+00,-2.00e-01, 
4.95492e-01,0.00e+00,-2.00e-01, 
4.95494e-01,-2.00e-04,-2.00e-01, 
4.95496e-01,-2.00e-04,-2.00e-01, 
4.95498e-01,-4.00e-04,-2.00e-01, 
4.95500e-01,-2.00e-04,-2.00e-01, 
4.95502e-01,-4.00e-04,-2.00e-01, 
4.95504e-01,-2.00e-04,-2.00e-01, 
4.95506e-01,-2.00e-04,-2.00e-01, 
4.95508e-01,0.00e+00,-2.00e-01, 
4.95510e-01,2.00e-04,-2.00e-01, 
4.95512e-01,-2.00e-04,-2.00e-01, 
4.95514e-01,0.00e+00,-2.00e-01, 
4.95516e-01,-2.00e-04,-2.00e-01, 
4.95518e-01,-2.00e-04,-2.00e-01, 
4.95520e-01,-2.00e-04,-2.00e-01, 
4.95522e-01,-2.00e-04,-2.00e-01, 
4.95524e-01,-2.00e-04,-2.00e-01, 
4.95526e-01,-2.00e-04,-2.00e-01, 
4.95528e-01,-4.00e-04,-2.00e-01, 
4.95530e-01,-4.00e-04,-2.00e-01, 
4.95532e-01,-2.00e-04,-2.00e-01, 
4.95534e-01,-2.00e-04,-2.00e-01, 
4.95536e-01,0.00e+00,-2.00e-01, 
4.95538e-01,0.00e+00,-2.00e-01, 
4.95540e-01,4.00e-04,-2.00e-01, 
4.95542e-01,4.00e-04,-2.00e-01, 
4.95544e-01,2.00e-04,-2.00e-01, 
4.95546e-01,2.00e-04,-2.00e-01, 
4.95548e-01,2.00e-04,-2.00e-01, 
4.95550e-01,0.00e+00,-2.00e-01, 
4.95552e-01,0.00e+00,-2.00e-01, 
4.95554e-01,2.00e-04,-2.00e-01, 
4.95556e-01,0.00e+00,-2.00e-01, 
4.95558e-01,-2.00e-04,0.00e+00, 
4.95560e-01,-2.00e-04,-2.00e-01, 
4.95562e-01,-2.00e-04,-2.00e-01, 
4.95564e-01,-4.00e-04,-2.00e-01, 
4.95566e-01,-2.00e-04,-2.00e-01, 
4.95568e-01,-2.00e-04,-2.00e-01, 
4.95570e-01,0.00e+00,-2.00e-01, 
4.95572e-01,0.00e+00,-2.00e-01, 
4.95574e-01,-2.00e-04,-2.00e-01, 
4.95576e-01,-4.00e-04,-2.00e-01, 
4.95578e-01,-2.00e-04,-2.00e-01, 
4.95580e-01,0.00e+00,-2.00e-01, 
4.95582e-01,0.00e+00,-2.00e-01, 
4.95584e-01,2.00e-04,-2.00e-01, 
4.95586e-01,2.00e-04,-2.00e-01, 
4.95588e-01,2.00e-04,-2.00e-01, 
4.95590e-01,0.00e+00,-2.00e-01, 
4.95592e-01,0.00e+00,-2.00e-01, 
4.95594e-01,2.00e-04,-2.00e-01, 
4.95596e-01,-2.00e-04,-2.00e-01, 
4.95598e-01,-2.00e-04,-2.00e-01, 
4.95600e-01,-2.00e-04,-2.00e-01, 
4.95602e-01,-2.00e-04,-2.00e-01, 
4.95604e-01,-2.00e-04,-2.00e-01, 
4.95606e-01,-2.00e-04,-2.00e-01, 
4.95608e-01,0.00e+00,-2.00e-01, 
4.95610e-01,2.00e-04,-2.00e-01, 
4.95612e-01,0.00e+00,-2.00e-01, 
4.95614e-01,0.00e+00,-2.00e-01, 
4.95616e-01,0.00e+00,-2.00e-01, 
4.95618e-01,0.00e+00,-2.00e-01, 
4.95620e-01,-2.00e-04,-2.00e-01, 
4.95622e-01,-2.00e-04,-2.00e-01, 
4.95624e-01,-4.00e-04,-2.00e-01, 
4.95626e-01,-4.00e-04,-2.00e-01, 
4.95628e-01,-4.00e-04,-2.00e-01, 
4.95630e-01,-6.00e-04,-2.00e-01, 
4.95632e-01,-6.00e-04,-2.00e-01, 
4.95634e-01,-8.00e-04,-2.00e-01, 
4.95636e-01,-6.00e-04,-2.00e-01, 
4.95638e-01,-4.00e-04,-2.00e-01, 
4.95640e-01,-4.00e-04,-2.00e-01, 
4.95642e-01,-2.00e-04,-2.00e-01, 
4.95644e-01,-2.00e-04,-2.00e-01, 
4.95646e-01,-2.00e-04,-2.00e-01, 
4.95648e-01,0.00e+00,-2.00e-01, 
4.95650e-01,-2.00e-04,-2.00e-01, 
4.95652e-01,-2.00e-04,-2.00e-01, 
4.95654e-01,-2.00e-04,-2.00e-01, 
4.95656e-01,-2.00e-04,-2.00e-01, 
4.95658e-01,-2.00e-04,-2.00e-01, 
4.95660e-01,-2.00e-04,-2.00e-01, 
4.95662e-01,-2.00e-04,-2.00e-01, 
4.95664e-01,-2.00e-04,-2.00e-01, 
4.95666e-01,-2.00e-04,-2.00e-01, 
4.95668e-01,-6.00e-04,-2.00e-01, 
4.95670e-01,-6.00e-04,-2.00e-01, 
4.95672e-01,-2.00e-04,-2.00e-01, 
