,CH1,CH2
Second,Volt,Volt
-4.68100e+00,8.00e-04,2.80e-01, 
-4.67953e+00,8.00e-04,2.80e-01, 
-4.67807e+00,7.20e-04,2.80e-01, 
-4.67661e+00,1.04e-03,2.80e-01, 
-4.67514e+00,8.00e-04,3.00e-01, 
-4.67368e+00,8.00e-04,3.00e-01, 
-4.67221e+00,7.20e-04,3.00e-01, 
-4.67075e+00,8.00e-04,3.00e-01, 
-4.66928e+00,5.60e-04,2.80e-01, 
-4.66782e+00,6.40e-04,3.00e-01, 
-4.66635e+00,7.20e-04,2.80e-01, 
-4.66489e+00,8.00e-04,3.00e-01, 
-4.66342e+00,6.40e-04,3.00e-01, 
-4.66196e+00,8.80e-04,3.40e-01, 
-4.66049e+00,7.20e-04,3.00e-01, 
-4.65903e+00,7.20e-04,3.20e-01, 
-4.65756e+00,9.60e-04,3.00e-01, 
-4.65610e+00,8.80e-04,3.00e-01, 
-4.65463e+00,7.20e-04,3.00e-01, 
-4.65317e+00,7.20e-04,3.00e-01, 
-4.65170e+00,9.60e-04,3.20e-01, 
-4.65024e+00,9.60e-04,3.40e-01, 
-4.64877e+00,8.00e-04,3.20e-01, 
-4.64731e+00,8.00e-04,3.20e-01, 
-4.64584e+00,5.60e-04,3.00e-01, 
-4.64438e+00,8.80e-04,3.20e-01, 
-4.64291e+00,7.20e-04,3.40e-01, 
-4.64145e+00,7.20e-04,3.20e-01, 
-4.63998e+00,7.20e-04,3.00e-01, 
-4.63852e+00,8.00e-04,3.00e-01, 
-4.63705e+00,7.20e-04,3.20e-01, 
-4.63559e+00,6.40e-04,3.40e-01, 
-4.63412e+00,6.40e-04,3.40e-01, 
-4.63266e+00,6.40e-04,3.40e-01, 
-4.63120e+00,7.20e-04,3.40e-01, 
-4.62973e+00,8.00e-04,3.40e-01, 
-4.62827e+00,7.20e-04,3.40e-01, 
-4.62680e+00,5.60e-04,3.40e-01, 
-4.62534e+00,5.60e-04,3.20e-01, 
-4.62387e+00,8.00e-04,3.40e-01, 
-4.62241e+00,7.20e-04,3.40e-01, 
-4.62094e+00,8.00e-04,3.40e-01, 
-4.61948e+00,1.04e-03,3.40e-01, 
-4.61801e+00,5.60e-04,3.40e-01, 
-4.61655e+00,5.60e-04,3.40e-01, 
-4.61508e+00,5.60e-04,3.40e-01, 
-4.61362e+00,8.00e-04,3.40e-01, 
-4.61215e+00,2.40e-04,3.40e-01, 
-4.61069e+00,7.20e-04,3.40e-01, 
-4.60922e+00,6.40e-04,3.40e-01, 
-4.60776e+00,4.80e-04,3.40e-01, 
-4.60629e+00,4.80e-04,3.40e-01, 
-4.60483e+00,8.00e-04,3.40e-01, 
-4.60336e+00,7.20e-04,3.40e-01, 
-4.60190e+00,8.00e-04,3.60e-01, 
-4.60043e+00,5.60e-04,3.40e-01, 
-4.59897e+00,8.80e-04,3.40e-01, 
-4.59750e+00,8.00e-04,3.60e-01, 
-4.59604e+00,5.60e-04,3.40e-01, 
-4.59457e+00,4.80e-04,3.40e-01, 
-4.59311e+00,5.60e-04,3.40e-01, 
-4.59164e+00,6.40e-04,3.60e-01, 
-4.59018e+00,6.40e-04,3.40e-01, 
-4.58871e+00,8.00e-04,3.60e-01, 
-4.58725e+00,6.40e-04,3.60e-01, 
-4.58578e+00,7.20e-04,3.40e-01, 
-4.58432e+00,5.60e-04,3.80e-01, 
-4.58286e+00,8.00e-04,3.40e-01, 
-4.58139e+00,7.20e-04,3.60e-01, 
-4.57993e+00,8.00e-04,3.80e-01, 
-4.57846e+00,5.60e-04,3.60e-01, 
-4.57700e+00,5.60e-04,3.80e-01, 
-4.57553e+00,4.00e-04,3.60e-01, 
-4.57407e+00,5.60e-04,3.60e-01, 
-4.57260e+00,5.60e-04,3.60e-01, 
-4.57114e+00,1.04e-03,3.80e-01, 
-4.56967e+00,6.40e-04,3.60e-01, 
-4.56821e+00,5.60e-04,3.80e-01, 
-4.56674e+00,5.60e-04,3.80e-01, 
-4.56528e+00,5.60e-04,4.00e-01, 
-4.56381e+00,5.60e-04,3.80e-01, 
-4.56235e+00,4.80e-04,3.80e-01, 
-4.56088e+00,3.20e-04,4.00e-01, 
-4.55942e+00,9.60e-04,3.80e-01, 
-4.55795e+00,6.40e-04,3.80e-01, 
-4.55649e+00,2.40e-04,4.00e-01, 
-4.55502e+00,7.20e-04,3.80e-01, 
-4.55356e+00,6.40e-04,3.80e-01, 
-4.55209e+00,8.00e-04,4.20e-01, 
-4.55063e+00,5.60e-04,4.20e-01, 
-4.54916e+00,4.80e-04,4.00e-01, 
-4.54770e+00,4.00e-04,4.20e-01, 
-4.54623e+00,8.00e-04,4.00e-01, 
-4.54477e+00,8.00e-04,4.20e-01, 
-4.54330e+00,8.00e-04,4.00e-01, 
-4.54184e+00,5.60e-04,4.00e-01, 
-4.54037e+00,5.60e-04,4.00e-01, 
-4.53891e+00,4.00e-04,4.00e-01, 
-4.53745e+00,5.60e-04,4.00e-01, 
-4.53598e+00,5.60e-04,4.20e-01, 
-4.53452e+00,8.00e-04,4.40e-01, 
-4.53305e+00,9.60e-04,4.20e-01, 
-4.53159e+00,5.60e-04,4.20e-01, 
-4.53012e+00,3.20e-04,4.20e-01, 
-4.52866e+00,7.20e-04,4.20e-01, 
-4.52719e+00,7.20e-04,4.20e-01, 
-4.52573e+00,5.60e-04,4.20e-01, 
-4.52426e+00,7.20e-04,4.20e-01, 
-4.52280e+00,5.60e-04,4.20e-01, 
-4.52133e+00,5.60e-04,4.20e-01, 
-4.51987e+00,5.60e-04,4.20e-01, 
-4.51840e+00,5.60e-04,4.20e-01, 
-4.51694e+00,5.60e-04,4.00e-01, 
-4.51547e+00,6.40e-04,4.20e-01, 
-4.51401e+00,5.60e-04,4.20e-01, 
-4.51254e+00,8.00e-04,4.20e-01, 
-4.51108e+00,8.00e-04,4.40e-01, 
-4.50961e+00,4.00e-04,4.20e-01, 
-4.50815e+00,7.20e-04,4.40e-01, 
-4.50668e+00,8.00e-04,4.20e-01, 
-4.50522e+00,4.80e-04,4.60e-01, 
-4.50375e+00,4.80e-04,4.20e-01, 
-4.50229e+00,4.80e-04,4.20e-01, 
-4.50082e+00,8.00e-04,4.40e-01, 
-4.49936e+00,5.60e-04,4.40e-01, 
-4.49789e+00,5.60e-04,4.40e-01, 
-4.49643e+00,5.60e-04,4.40e-01, 
-4.49496e+00,3.20e-04,4.60e-01, 
-4.49350e+00,7.20e-04,4.40e-01, 
-4.49203e+00,5.60e-04,4.60e-01, 
-4.49057e+00,5.60e-04,4.40e-01, 
-4.48911e+00,5.60e-04,4.40e-01, 
-4.48764e+00,7.20e-04,4.60e-01, 
-4.48618e+00,8.80e-04,4.60e-01, 
-4.48471e+00,7.20e-04,4.20e-01, 
-4.48325e+00,3.20e-04,4.60e-01, 
-4.48178e+00,4.80e-04,4.80e-01, 
-4.48032e+00,8.00e-04,4.80e-01, 
-4.47885e+00,5.60e-04,4.60e-01, 
-4.47739e+00,9.60e-04,4.60e-01, 
-4.47592e+00,5.60e-04,4.60e-01, 
-4.47446e+00,7.20e-04,4.80e-01, 
-4.47299e+00,5.60e-04,4.60e-01, 
-4.47153e+00,8.00e-04,4.60e-01, 
-4.47006e+00,5.60e-04,4.80e-01, 
-4.46860e+00,5.60e-04,4.80e-01, 
-4.46713e+00,8.00e-04,4.60e-01, 
-4.46567e+00,3.20e-04,4.80e-01, 
-4.46420e+00,8.00e-04,4.80e-01, 
-4.46274e+00,5.60e-04,4.60e-01, 
-4.46127e+00,5.60e-04,4.40e-01, 
-4.45981e+00,7.20e-04,4.80e-01, 
-4.45834e+00,6.40e-04,4.80e-01, 
-4.45688e+00,6.40e-04,4.80e-01, 
-4.45541e+00,4.80e-04,4.80e-01, 
-4.45395e+00,9.60e-04,4.80e-01, 
-4.45248e+00,5.60e-04,4.80e-01, 
-4.45102e+00,2.40e-04,4.80e-01, 
-4.44955e+00,4.80e-04,4.80e-01, 
-4.44809e+00,8.00e-04,4.80e-01, 
-4.44662e+00,5.60e-04,4.80e-01, 
-4.44516e+00,5.60e-04,4.80e-01, 
-4.44370e+00,8.00e-04,4.80e-01, 
-4.44223e+00,8.00e-04,5.00e-01, 
-4.44077e+00,6.40e-04,4.80e-01, 
-4.43930e+00,6.40e-04,4.80e-01, 
-4.43784e+00,6.40e-04,4.80e-01, 
-4.43637e+00,5.60e-04,5.00e-01, 
-4.43491e+00,6.40e-04,4.80e-01, 
-4.43344e+00,3.20e-04,5.00e-01, 
-4.43198e+00,8.00e-04,4.80e-01, 
-4.43051e+00,4.80e-04,4.80e-01, 
-4.42905e+00,6.40e-04,5.00e-01, 
-4.42758e+00,5.60e-04,4.80e-01, 
-4.42612e+00,8.00e-04,5.20e-01, 
-4.42465e+00,8.00e-04,5.20e-01, 
-4.42319e+00,8.80e-04,5.00e-01, 
-4.42172e+00,5.60e-04,5.00e-01, 
-4.42026e+00,8.80e-04,5.00e-01, 
-4.41879e+00,5.60e-04,5.00e-01, 
-4.41733e+00,6.40e-04,5.20e-01, 
-4.41586e+00,5.60e-04,5.20e-01, 
-4.41440e+00,5.60e-04,5.20e-01, 
-4.41293e+00,4.80e-04,5.20e-01, 
-4.41147e+00,6.40e-04,5.20e-01, 
-4.41000e+00,1.12e-03,5.20e-01, 
-4.40854e+00,6.40e-04,5.20e-01, 
-4.40707e+00,6.40e-04,5.40e-01, 
-4.40561e+00,8.00e-04,5.20e-01, 
-4.40414e+00,8.80e-04,5.20e-01, 
-4.40268e+00,6.40e-04,5.40e-01, 
-4.40121e+00,6.40e-04,5.40e-01, 
-4.39975e+00,5.60e-04,5.40e-01, 
-4.39828e+00,4.80e-04,5.20e-01, 
-4.39682e+00,8.00e-04,5.20e-01, 
-4.39536e+00,5.60e-04,5.40e-01, 
-4.39389e+00,5.60e-04,5.20e-01, 
-4.39243e+00,5.60e-04,5.20e-01, 
-4.39096e+00,5.60e-04,5.40e-01, 
-4.38950e+00,5.60e-04,5.40e-01, 
-4.38803e+00,4.80e-04,5.40e-01, 
-4.38657e+00,6.40e-04,5.40e-01, 
-4.38510e+00,5.60e-04,5.40e-01, 
-4.38364e+00,8.00e-04,5.60e-01, 
-4.38217e+00,1.12e-03,5.60e-01, 
-4.38071e+00,4.80e-04,5.40e-01, 
-4.37924e+00,8.00e-04,5.60e-01, 
-4.37778e+00,5.60e-04,5.60e-01, 
-4.37631e+00,5.60e-04,5.20e-01, 
-4.37485e+00,5.60e-04,5.40e-01, 
-4.37338e+00,5.60e-04,5.40e-01, 
-4.37192e+00,4.00e-04,5.40e-01, 
-4.37045e+00,6.40e-04,5.60e-01, 
-4.36899e+00,3.20e-04,5.60e-01, 
-4.36752e+00,5.60e-04,5.60e-01, 
-4.36606e+00,7.20e-04,5.40e-01, 
-4.36459e+00,8.00e-04,5.60e-01, 
-4.36313e+00,7.20e-04,5.60e-01, 
-4.36166e+00,4.80e-04,5.60e-01, 
-4.36020e+00,4.00e-04,5.60e-01, 
-4.35873e+00,5.60e-04,5.60e-01, 
-4.35727e+00,5.60e-04,5.60e-01, 
-4.35580e+00,5.60e-04,5.60e-01, 
-4.35434e+00,5.60e-04,5.60e-01, 
-4.35287e+00,5.60e-04,5.60e-01, 
-4.35141e+00,4.80e-04,5.60e-01, 
-4.34995e+00,5.60e-04,5.60e-01, 
-4.34848e+00,8.00e-04,5.60e-01, 
-4.34702e+00,5.60e-04,5.60e-01, 
-4.34555e+00,2.40e-04,5.80e-01, 
-4.34409e+00,5.60e-04,5.60e-01, 
-4.34262e+00,7.20e-04,5.60e-01, 
-4.34116e+00,4.80e-04,5.80e-01, 
-4.33969e+00,4.00e-04,5.80e-01, 
-4.33823e+00,8.00e-04,5.80e-01, 
-4.33676e+00,6.40e-04,5.60e-01, 
-4.33530e+00,6.40e-04,5.80e-01, 
-4.33383e+00,2.40e-04,5.60e-01, 
-4.33237e+00,6.40e-04,6.00e-01, 
-4.33090e+00,5.60e-04,5.80e-01, 
-4.32944e+00,5.60e-04,5.80e-01, 
-4.32797e+00,5.60e-04,5.80e-01, 
-4.32651e+00,8.00e-04,5.80e-01, 
-4.32504e+00,3.20e-04,5.60e-01, 
-4.32358e+00,5.60e-04,6.00e-01, 
-4.32211e+00,5.60e-04,6.00e-01, 
-4.32065e+00,4.80e-04,5.80e-01, 
-4.31918e+00,5.60e-04,5.80e-01, 
-4.31772e+00,9.60e-04,5.80e-01, 
-4.31625e+00,6.40e-04,6.20e-01, 
-4.31479e+00,4.00e-04,5.60e-01, 
-4.31332e+00,5.60e-04,6.20e-01, 
-4.31186e+00,8.80e-04,6.00e-01, 
-4.31039e+00,8.80e-04,6.00e-01, 
-4.30893e+00,8.00e-04,6.00e-01, 
-4.30746e+00,6.40e-04,6.00e-01, 
-4.30600e+00,5.60e-04,6.20e-01, 
-4.30453e+00,4.80e-04,6.20e-01, 
-4.30307e+00,5.60e-04,6.20e-01, 
-4.30161e+00,5.60e-04,6.00e-01, 
-4.30014e+00,7.20e-04,6.00e-01, 
-4.29868e+00,8.00e-04,6.20e-01, 
-4.29721e+00,8.00e-04,6.00e-01, 
-4.29575e+00,5.60e-04,6.20e-01, 
-4.29428e+00,6.40e-04,6.20e-01, 
-4.29282e+00,4.00e-04,6.20e-01, 
-4.29135e+00,5.60e-04,6.40e-01, 
-4.28989e+00,6.40e-04,6.40e-01, 
-4.28842e+00,5.60e-04,6.00e-01, 
-4.28696e+00,4.80e-04,6.40e-01, 
-4.28549e+00,5.60e-04,6.00e-01, 
-4.28403e+00,4.80e-04,6.40e-01, 
-4.28256e+00,4.80e-04,6.40e-01, 
-4.28110e+00,4.80e-04,6.20e-01, 
-4.27963e+00,2.40e-04,6.40e-01, 
-4.27817e+00,5.60e-04,6.20e-01, 
-4.27670e+00,5.60e-04,6.40e-01, 
-4.27524e+00,7.20e-04,6.40e-01, 
-4.27377e+00,6.40e-04,6.60e-01, 
-4.27231e+00,8.80e-04,6.40e-01, 
-4.27084e+00,7.20e-04,6.40e-01, 
-4.26938e+00,5.60e-04,6.40e-01, 
-4.26791e+00,4.00e-04,6.40e-01, 
-4.26645e+00,5.60e-04,6.40e-01, 
-4.26498e+00,5.60e-04,6.40e-01, 
-4.26352e+00,7.20e-04,6.60e-01, 
-4.26205e+00,5.60e-04,6.40e-01, 
-4.26059e+00,6.40e-04,6.40e-01, 
-4.25912e+00,5.60e-04,6.40e-01, 
-4.25766e+00,5.60e-04,6.40e-01, 
-4.25620e+00,5.60e-04,6.40e-01, 
-4.25473e+00,4.80e-04,6.60e-01, 
-4.25327e+00,4.00e-04,6.40e-01, 
-4.25180e+00,5.60e-04,6.80e-01, 
-4.25034e+00,4.80e-04,6.60e-01, 
-4.24887e+00,4.80e-04,6.60e-01, 
-4.24741e+00,6.40e-04,6.60e-01, 
-4.24594e+00,5.60e-04,6.60e-01, 
-4.24448e+00,4.80e-04,6.60e-01, 
