,CH1,CH2
Second,Volt,Volt
1.82880e-02,2.00e-03,-2.00e-01, 
1.82900e-02,2.00e-03,-2.00e-01, 
1.82920e-02,2.00e-03,-2.00e-01, 
1.82940e-02,2.00e-03,-2.00e-01, 
1.82960e-02,2.00e-03,-2.00e-01, 
1.82980e-02,1.80e-03,-2.00e-01, 
1.83000e-02,1.40e-03,-2.00e-01, 
1.83020e-02,1.20e-03,-2.00e-01, 
1.83040e-02,1.60e-03,-2.00e-01, 
1.83060e-02,1.40e-03,-2.00e-01, 
1.83080e-02,1.40e-03,-2.00e-01, 
1.83100e-02,1.40e-03,-2.00e-01, 
1.83120e-02,1.60e-03,-2.00e-01, 
1.83140e-02,1.40e-03,-2.00e-01, 
1.83160e-02,1.60e-03,-2.00e-01, 
1.83180e-02,2.00e-03,-2.00e-01, 
1.83200e-02,2.20e-03,-2.00e-01, 
1.83220e-02,2.20e-03,-2.00e-01, 
1.83240e-02,2.00e-03,-2.00e-01, 
1.83260e-02,2.00e-03,-2.00e-01, 
1.83280e-02,2.00e-03,-2.00e-01, 
1.83300e-02,2.20e-03,-2.00e-01, 
1.83320e-02,2.00e-03,-2.00e-01, 
1.83340e-02,2.20e-03,-2.00e-01, 
1.83360e-02,2.20e-03,-2.00e-01, 
1.83380e-02,2.00e-03,-2.00e-01, 
1.83400e-02,2.20e-03,-2.00e-01, 
1.83420e-02,2.20e-03,-2.00e-01, 
1.83440e-02,2.20e-03,-2.00e-01, 
1.83460e-02,1.60e-03,-2.00e-01, 
1.83480e-02,2.00e-03,-2.00e-01, 
1.83500e-02,2.20e-03,-2.00e-01, 
1.83520e-02,1.20e-03,-2.00e-01, 
1.83540e-02,1.20e-03,-2.00e-01, 
1.83560e-02,1.00e-03,-2.00e-01, 
1.83580e-02,1.00e-03,-2.00e-01, 
1.83600e-02,1.20e-03,-2.00e-01, 
1.83620e-02,1.40e-03,-2.00e-01, 
1.83640e-02,1.60e-03,-2.00e-01, 
1.83660e-02,2.00e-03,-2.00e-01, 
1.83680e-02,2.00e-03,-2.00e-01, 
1.83700e-02,1.80e-03,-2.00e-01, 
1.83720e-02,1.60e-03,-2.00e-01, 
1.83740e-02,1.40e-03,-2.00e-01, 
1.83760e-02,1.60e-03,-2.00e-01, 
1.83780e-02,1.60e-03,-2.00e-01, 
1.83800e-02,2.00e-03,-2.00e-01, 
1.83820e-02,1.40e-03,-2.00e-01, 
1.83840e-02,1.00e-03,-2.00e-01, 
1.83860e-02,1.40e-03,-2.00e-01, 
1.83880e-02,1.40e-03,-2.00e-01, 
1.83900e-02,1.60e-03,-2.00e-01, 
1.83920e-02,1.60e-03,-2.00e-01, 
1.83940e-02,1.60e-03,-2.00e-01, 
1.83960e-02,1.20e-03,-2.00e-01, 
1.83980e-02,1.60e-03,-2.00e-01, 
1.84000e-02,1.40e-03,-2.00e-01, 
1.84020e-02,1.60e-03,-2.00e-01, 
1.84040e-02,1.60e-03,-2.00e-01, 
1.84060e-02,1.40e-03,-2.00e-01, 
1.84080e-02,1.40e-03,-2.00e-01, 
1.84100e-02,1.40e-03,-2.00e-01, 
1.84120e-02,1.60e-03,-2.00e-01, 
1.84140e-02,1.60e-03,-2.00e-01, 
1.84160e-02,1.40e-03,-2.00e-01, 
1.84180e-02,1.40e-03,-2.00e-01, 
1.84200e-02,1.40e-03,-2.00e-01, 
1.84220e-02,1.60e-03,-2.00e-01, 
1.84240e-02,2.00e-03,-2.00e-01, 
1.84260e-02,2.00e-03,-2.00e-01, 
1.84280e-02,1.80e-03,-2.00e-01, 
1.84300e-02,1.60e-03,-2.00e-01, 
1.84320e-02,1.60e-03,-2.00e-01, 
1.84340e-02,1.60e-03,-2.00e-01, 
1.84360e-02,1.80e-03,-2.00e-01, 
1.84380e-02,1.60e-03,-2.00e-01, 
1.84400e-02,1.60e-03,-2.00e-01, 
1.84420e-02,1.60e-03,-2.00e-01, 
1.84440e-02,1.60e-03,-2.00e-01, 
1.84460e-02,1.60e-03,-2.00e-01, 
1.84480e-02,1.60e-03,-2.00e-01, 
1.84500e-02,1.80e-03,-2.00e-01, 
1.84520e-02,1.60e-03,-2.00e-01, 
1.84540e-02,1.60e-03,-2.00e-01, 
1.84560e-02,1.60e-03,-2.00e-01, 
1.84580e-02,2.20e-03,-2.00e-01, 
1.84600e-02,2.00e-03,-2.00e-01, 
1.84620e-02,2.20e-03,-2.00e-01, 
1.84640e-02,1.80e-03,-2.00e-01, 
1.84660e-02,2.00e-03,-2.00e-01, 
1.84680e-02,1.80e-03,-2.00e-01, 
1.84700e-02,1.60e-03,-2.00e-01, 
1.84720e-02,1.60e-03,-2.00e-01, 
1.84740e-02,1.60e-03,-2.00e-01, 
1.84760e-02,1.80e-03,-2.00e-01, 
1.84780e-02,2.00e-03,-2.00e-01, 
1.84800e-02,1.60e-03,-2.00e-01, 
1.84820e-02,1.80e-03,-2.00e-01, 
1.84840e-02,2.00e-03,-2.00e-01, 
1.84860e-02,1.80e-03,-2.00e-01, 
1.84880e-02,2.20e-03,-2.00e-01, 
1.84900e-02,2.20e-03,-2.00e-01, 
1.84920e-02,2.20e-03,-2.00e-01, 
1.84940e-02,1.80e-03,-2.00e-01, 
1.84960e-02,1.40e-03,-2.00e-01, 
1.84980e-02,1.60e-03,-2.00e-01, 
1.85000e-02,1.40e-03,-2.00e-01, 
1.85020e-02,1.00e-03,-2.00e-01, 
1.85040e-02,1.40e-03,-2.00e-01, 
1.85060e-02,1.40e-03,-2.00e-01, 
1.85080e-02,1.40e-03,-2.00e-01, 
1.85100e-02,1.20e-03,-2.00e-01, 
1.85120e-02,1.40e-03,-2.00e-01, 
1.85140e-02,1.60e-03,-2.00e-01, 
1.85160e-02,1.60e-03,-2.00e-01, 
1.85180e-02,1.00e-03,-2.00e-01, 
1.85200e-02,8.00e-04,-2.00e-01, 
1.85220e-02,1.20e-03,-2.00e-01, 
1.85240e-02,1.20e-03,-2.00e-01, 
1.85260e-02,1.60e-03,-2.00e-01, 
1.85280e-02,1.20e-03,-2.00e-01, 
1.85300e-02,1.40e-03,-2.00e-01, 
1.85320e-02,1.40e-03,-2.00e-01, 
1.85340e-02,1.20e-03,-2.00e-01, 
1.85360e-02,4.00e-04,-2.00e-01, 
1.85380e-02,4.00e-04,-2.00e-01, 
1.85400e-02,6.00e-04,-2.00e-01, 
1.85420e-02,8.00e-04,-2.00e-01, 
1.85440e-02,8.00e-04,-2.00e-01, 
1.85460e-02,8.00e-04,-2.00e-01, 
1.85480e-02,6.00e-04,-2.00e-01, 
1.85500e-02,6.00e-04,-2.00e-01, 
1.85520e-02,8.00e-04,-2.00e-01, 
1.85540e-02,1.00e-03,-2.00e-01, 
1.85560e-02,1.40e-03,-2.00e-01, 
1.85580e-02,1.20e-03,-2.00e-01, 
1.85600e-02,1.20e-03,-2.00e-01, 
1.85620e-02,1.40e-03,-2.00e-01, 
1.85640e-02,1.40e-03,-2.00e-01, 
1.85660e-02,1.00e-03,-2.00e-01, 
1.85680e-02,1.60e-03,-2.00e-01, 
1.85700e-02,2.20e-03,-2.00e-01, 
1.85720e-02,2.20e-03,-2.00e-01, 
1.85740e-02,2.20e-03,-2.00e-01, 
1.85760e-02,2.20e-03,-2.00e-01, 
1.85780e-02,2.20e-03,-2.00e-01, 
1.85800e-02,2.20e-03,-2.00e-01, 
1.85820e-02,1.80e-03,-2.00e-01, 
1.85840e-02,2.00e-03,-2.00e-01, 
1.85860e-02,2.20e-03,-2.00e-01, 
1.85880e-02,1.80e-03,-2.00e-01, 
1.85900e-02,2.20e-03,-2.00e-01, 
1.85920e-02,2.20e-03,-2.00e-01, 
1.85940e-02,2.20e-03,-2.00e-01, 
1.85960e-02,2.20e-03,-2.00e-01, 
1.85980e-02,1.80e-03,-2.00e-01, 
1.86000e-02,2.00e-03,-2.00e-01, 
1.86020e-02,2.00e-03,-2.00e-01, 
1.86040e-02,1.60e-03,-2.00e-01, 
1.86060e-02,1.40e-03,-2.00e-01, 
1.86080e-02,1.60e-03,-2.00e-01, 
1.86100e-02,1.60e-03,-2.00e-01, 
1.86120e-02,1.60e-03,-2.00e-01, 
1.86140e-02,1.40e-03,-2.00e-01, 
1.86160e-02,1.60e-03,-2.00e-01, 
1.86180e-02,1.60e-03,-2.00e-01, 
1.86200e-02,1.40e-03,-2.00e-01, 
1.86220e-02,1.20e-03,-2.00e-01, 
1.86240e-02,8.00e-04,-2.00e-01, 
1.86260e-02,1.20e-03,-2.00e-01, 
1.86280e-02,1.40e-03,-2.00e-01, 
1.86300e-02,1.60e-03,-2.00e-01, 
1.86320e-02,1.60e-03,-2.00e-01, 
1.86340e-02,1.80e-03,-2.00e-01, 
1.86360e-02,2.00e-03,-2.00e-01, 
1.86380e-02,2.00e-03,-2.00e-01, 
1.86400e-02,1.80e-03,-2.00e-01, 
1.86420e-02,1.60e-03,-2.00e-01, 
1.86440e-02,2.20e-03,-2.00e-01, 
1.86460e-02,1.60e-03,-2.00e-01, 
1.86480e-02,2.00e-03,-2.00e-01, 
1.86500e-02,1.60e-03,-2.00e-01, 
1.86520e-02,1.60e-03,-2.00e-01, 
1.86540e-02,1.80e-03,-2.00e-01, 
1.86560e-02,2.20e-03,-2.00e-01, 
1.86580e-02,2.20e-03,-2.00e-01, 
1.86600e-02,2.20e-03,-2.00e-01, 
1.86620e-02,2.20e-03,-2.00e-01, 
1.86640e-02,1.80e-03,-2.00e-01, 
1.86660e-02,1.80e-03,-2.00e-01, 
1.86680e-02,1.40e-03,-2.00e-01, 
1.86700e-02,1.60e-03,-2.00e-01, 
1.86720e-02,1.60e-03,-2.00e-01, 
1.86740e-02,1.60e-03,-2.00e-01, 
1.86760e-02,2.00e-03,-2.00e-01, 
1.86780e-02,1.80e-03,-2.00e-01, 
1.86800e-02,2.00e-03,-2.00e-01, 
1.86820e-02,2.20e-03,-2.00e-01, 
1.86840e-02,2.20e-03,-2.00e-01, 
1.86860e-02,2.20e-03,-2.00e-01, 
1.86880e-02,2.20e-03,-2.00e-01, 
1.86900e-02,2.00e-03,-2.00e-01, 
1.86920e-02,2.20e-03,-2.00e-01, 
1.86940e-02,2.00e-03,-2.00e-01, 
1.86960e-02,2.20e-03,-2.00e-01, 
1.86980e-02,2.20e-03,-2.00e-01, 
1.87000e-02,2.00e-03,-2.00e-01, 
1.87020e-02,2.00e-03,-2.00e-01, 
1.87040e-02,1.60e-03,-2.00e-01, 
1.87060e-02,1.60e-03,-2.00e-01, 
1.87080e-02,1.80e-03,-2.00e-01, 
1.87100e-02,1.80e-03,-2.00e-01, 
1.87120e-02,1.80e-03,-2.00e-01, 
1.87140e-02,1.80e-03,-2.00e-01, 
1.87160e-02,2.00e-03,-2.00e-01, 
1.87180e-02,1.80e-03,-2.00e-01, 
1.87200e-02,2.00e-03,-2.00e-01, 
1.87220e-02,2.00e-03,-2.00e-01, 
1.87240e-02,1.80e-03,-2.00e-01, 
1.87260e-02,2.00e-03,-2.00e-01, 
1.87280e-02,2.20e-03,-2.00e-01, 
1.87300e-02,1.60e-03,-2.00e-01, 
1.87320e-02,1.60e-03,-2.00e-01, 
1.87340e-02,1.80e-03,-2.00e-01, 
1.87360e-02,1.80e-03,-2.00e-01, 
1.87380e-02,1.60e-03,-2.00e-01, 
1.87400e-02,1.60e-03,-2.00e-01, 
1.87420e-02,1.60e-03,-2.00e-01, 
1.87440e-02,1.40e-03,-2.00e-01, 
1.87460e-02,1.40e-03,-2.00e-01, 
1.87480e-02,1.80e-03,-2.00e-01, 
1.87500e-02,1.60e-03,-2.00e-01, 
1.87520e-02,1.60e-03,-2.00e-01, 
1.87540e-02,1.60e-03,-2.00e-01, 
1.87560e-02,1.80e-03,-2.00e-01, 
1.87580e-02,1.60e-03,-2.00e-01, 
1.87600e-02,1.60e-03,-2.00e-01, 
1.87620e-02,2.00e-03,-2.00e-01, 
1.87640e-02,2.00e-03,-2.00e-01, 
1.87660e-02,2.00e-03,-2.00e-01, 
1.87680e-02,2.00e-03,-2.00e-01, 
1.87700e-02,2.20e-03,-2.00e-01, 
1.87720e-02,2.40e-03,-2.00e-01, 
1.87740e-02,2.80e-03,-2.00e-01, 
1.87760e-02,2.40e-03,-2.00e-01, 
1.87780e-02,2.20e-03,-2.00e-01, 
1.87800e-02,2.20e-03,-2.00e-01, 
